sample_id,sample_barcode,collection_label,analysis,project,site_code,transect_name,site_name,collection_date,distance,collection_time,sample_type,habitat,host,trophic,site_type,metadata,lat,long,processing,notes
WMEA_03154_An_6,03154,Drosophila,DNA,SuperTransect,06,STDrumRoadMakai,STDrumRoadMakai6,20190618,500m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.62005699,-158.016589,NA,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03155_An_6,03155,Drosophila,DNA,SuperTransect,06,STDrumRoadMakai,STDrumRoadMakai6,20190618,500m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.62005699,-158.016589,NA,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03156_An_6,03156,Drosophila,MS,SuperTransect,06,STDrumRoadMakai,STDrumRoadMakai6,20190618,500m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.61986002,-158.015093,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03157_An_6,03157,Drosophila,MS,SuperTransect,06,STDrumRoadMakai,STDrumRoadMakai6,20190618,500m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.61986002,-158.015093,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03158_An_8,03158,Drosophila,MS,SuperTransect,08,STDrumRoadMakai,STDrumRoadMakai8,20190618,700m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.61986002,-158.015093,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03159_An_8,03159,Drosophila,MS,SuperTransect,08,STDrumRoadMakai,STDrumRoadMakai8,20190618,700m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.61986002,-158.015093,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03160_An_8,03160,Drosophila,MS,SuperTransect,08,STDrumRoadMakai,STDrumRoadMakai8,20190618,700m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.61986002,-158.015093,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03161_An_8,03161,Drosophila,MS,SuperTransect,08,STDrumRoadMakai,STDrumRoadMakai8,20190618,700m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.61986002,-158.015093,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03162_An_8,03162,Drosophila,MS,SuperTransect,08,STDrumRoadMakai,STDrumRoadMakai8,20190618,700m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.61986002,-158.015093,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03165_An_8,03165,Drosophila,DNA,SuperTransect,08,STDrumRoadMakai,STDrumRoadMakai8,20190618,700m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.61986002,-158.015093,NA,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03166_An_8,03166,Drosophila,DNA,SuperTransect,08,STDrumRoadMakai,STDrumRoadMakai8,20190618,700m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.61986002,-158.015093,NA,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03167_An_8,03167,Drosophila,DNA,SuperTransect,08,STDrumRoadMakai,STDrumRoadMakai8,20190618,700m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.61986002,-158.015093,NA,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03168_An_8,03168,Drosophila,DNA,SuperTransect,08,STDrumRoadMakai,STDrumRoadMakai8,20190618,700m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.61986002,-158.015093,NA,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03169_An_8,03169,Drosophila,DNA,SuperTransect,08,STDrumRoadMakai,STDrumRoadMakai8,20190618,700m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.61986002,-158.015093,NA,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03400_An_1,03400,DRB01,MS,SuperTransect,01,STDrumRoadMakai,STDrumRoadMakai1,20190618,0m,NA,Ant,Terrestrial,Animal,Omnivore,Transect,,21.62209304,-158.019156,,
WMEA_03401_An_1,03401,DRB1 Ants,MS,SuperTransect,01,STDrumRoadMakai,STDrumRoadMakai1,20190618,0m,NA,Ant,Terrestrial,Animal,Omnivore,Transect,,21.62209304,-158.019156,,
WMEA_03402_An_5,03402,DRB5,MS,SuperTransect,05,STDrumRoadMakai,STDrumRoadMakai5,20190618,400m,NA,Ant,Terrestrial,Animal,Omnivore,Transect,,21.62068103,-158.017351,,
WMEA_03403_An_8,03403,DRB8 Ants,MS,SuperTransect,08,STDrumRoadMakai,STDrumRoadMakai8,20190618,700m,NA,Ant,Terrestrial,Animal,Omnivore,Transect,,21.61986002,-158.015093,,
WMEA_02140_No_1,02140,SoilShallow,MS,SuperTransect,01,STDrumRoadMauka,STDrumRoadMauka1,20190618,0m,10:18,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.62018197,-158.014384,Ship to Dorrestein lab,ants collected on hau 50m away
WMEA_02141_No_1,02141,SoilShallow,DNA,SuperTransect,01,STDrumRoadMauka,STDrumRoadMauka1,20190618,0m,10:18,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.62018197,-158.014384,Transfer to extraction tube,ants collected on hau 50m away
WMEA_02142_No_1,02142,SoilDeep,MS,SuperTransect,01,STDrumRoadMauka,STDrumRoadMauka1,20190618,0m,10:18,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.62018197,-158.014384,Ship to Dorrestein lab,ants collected on hau 50m away
WMEA_02143_No_1,02143,SoilDeep,DNA,SuperTransect,01,STDrumRoadMauka,STDrumRoadMauka1,20190618,0m,10:18,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.62018197,-158.014384,Transfer to extraction tube,ants collected on hau 50m away
WMEA_02144_No_1,02144,Water,MS,SuperTransect,01,STDrumRoadMauka,STDrumRoadMauka1,20190618,0m,10:18,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.62018197,-158.014384,Ship to Dorrestein lab,ants collected on hau 50m away
WMEA_02145_No_1,02145,Water,DNA,SuperTransect,01,STDrumRoadMauka,STDrumRoadMauka1,20190618,0m,10:18,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.62018197,-158.014384,Transfer to extraction tube,ants collected on hau 50m away
WMEA_02146_No_1,02146,Sediment,MS,SuperTransect,01,STDrumRoadMauka,STDrumRoadMauka1,20190618,0m,10:18,Sediment,Riverine,Nonhost,Environmental,Transect,,21.62018197,-158.014384,Ship to Dorrestein lab,ants collected on hau 50m away
WMEA_02147_No_1,02147,Sediment,DNA,SuperTransect,01,STDrumRoadMauka,STDrumRoadMauka1,20190618,0m,10:18,Sediment,Riverine,Nonhost,Environmental,Transect,,21.62018197,-158.014384,Transfer to extraction tube,ants collected on hau 50m away
WMEA_02148_No_2,02148,SoilShallow,MS,SuperTransect,02,STDrumRoadMauka,STDrumRoadMauka2,20190618,100m,11:31,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.62011399,-158.013361,Ship to Dorrestein lab,
WMEA_02149_No_2,02149,SoilShallow,DNA,SuperTransect,02,STDrumRoadMauka,STDrumRoadMauka2,20190618,100m,11:31,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.62011399,-158.013361,Transfer to extraction tube,
WMEA_02150_No_2,02150,SoilDeep,MS,SuperTransect,02,STDrumRoadMauka,STDrumRoadMauka2,20190618,100m,11:31,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.62011399,-158.013361,Ship to Dorrestein lab,
WMEA_02151_No_2,02151,SoilDeep,DNA,SuperTransect,02,STDrumRoadMauka,STDrumRoadMauka2,20190618,100m,11:31,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.62011399,-158.013361,Transfer to extraction tube,
WMEA_02152_No_2,02152,Water,MS,SuperTransect,02,STDrumRoadMauka,STDrumRoadMauka2,20190618,100m,11:31,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.62011399,-158.013361,Ship to Dorrestein lab,
WMEA_02153_No_2,02153,Water,DNA,SuperTransect,02,STDrumRoadMauka,STDrumRoadMauka2,20190618,100m,11:31,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.62011399,-158.013361,Transfer to extraction tube,
WMEA_02154_No_2,02154,Sediment,MS,SuperTransect,02,STDrumRoadMauka,STDrumRoadMauka2,20190618,100m,11:31,Sediment,Riverine,Nonhost,Environmental,Transect,,21.62011399,-158.013361,Ship to Dorrestein lab,
WMEA_02155_No_2,02155,Sediment,DNA,SuperTransect,02,STDrumRoadMauka,STDrumRoadMauka2,20190618,100m,11:31,Sediment,Riverine,Nonhost,Environmental,Transect,,21.62011399,-158.013361,Transfer to extraction tube,
WMEA_02156_No_3,02156,SoilShallow,MS,SuperTransect,03,STDrumRoadMauka,STDrumRoadMauka3,20190618,200m,12:12,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.61928301,-158.012875,Ship to Dorrestein lab,river bed
WMEA_02157_No_3,02157,SoilShallow,DNA,SuperTransect,03,STDrumRoadMauka,STDrumRoadMauka3,20190618,200m,12:12,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.61928301,-158.012875,Transfer to extraction tube,river bed
WMEA_02158_No_3,02158,SoilDeep,MS,SuperTransect,03,STDrumRoadMauka,STDrumRoadMauka3,20190618,200m,12:12,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.61928301,-158.012875,Ship to Dorrestein lab,river bed
WMEA_02159_No_3,02159,SoilDeep,DNA,SuperTransect,03,STDrumRoadMauka,STDrumRoadMauka3,20190618,200m,12:12,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.61928301,-158.012875,Transfer to extraction tube,river bed
WMEA_02160_No_3,02160,Water,MS,SuperTransect,03,STDrumRoadMauka,STDrumRoadMauka3,20190618,200m,12:12,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.61928301,-158.012875,Ship to Dorrestein lab,river bed
WMEA_02161_No_3,02161,Water,DNA,SuperTransect,03,STDrumRoadMauka,STDrumRoadMauka3,20190618,200m,12:12,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.61928301,-158.012875,Transfer to extraction tube,river bed
WMEA_02162_No_3,02162,Sediment,MS,SuperTransect,03,STDrumRoadMauka,STDrumRoadMauka3,20190618,200m,12:12,Sediment,Riverine,Nonhost,Environmental,Transect,,21.61928301,-158.012875,Ship to Dorrestein lab,river bed
WMEA_02163_No_3,02163,Sediment,DNA,SuperTransect,03,STDrumRoadMauka,STDrumRoadMauka3,20190618,200m,12:12,Sediment,Riverine,Nonhost,Environmental,Transect,,21.61928301,-158.012875,Transfer to extraction tube,river bed
WMEA_02164_No_4,02164,SoilShallow,MS,SuperTransect,04,STDrumRoadMauka,STDrumRoadMauka4,20190618,300m,12:43,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.61985901,-158.012184,Ship to Dorrestein lab,"straight, pool"
WMEA_02165_No_4,02165,SoilShallow,DNA,SuperTransect,04,STDrumRoadMauka,STDrumRoadMauka4,20190618,300m,12:43,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.61985901,-158.012184,Transfer to extraction tube,"straight, pool"
WMEA_02166_No_4,02166,SoilDeep,MS,SuperTransect,04,STDrumRoadMauka,STDrumRoadMauka4,20190618,300m,12:43,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.61985901,-158.012184,Ship to Dorrestein lab,"straight, pool"
WMEA_02167_No_4,02167,SoilDeep,DNA,SuperTransect,04,STDrumRoadMauka,STDrumRoadMauka4,20190618,300m,12:43,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.61985901,-158.012184,Transfer to extraction tube,"straight, pool"
WMEA_02168_No_4,02168,Water,MS,SuperTransect,04,STDrumRoadMauka,STDrumRoadMauka4,20190618,300m,12:43,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.61985901,-158.012184,Ship to Dorrestein lab,"straight, pool"
WMEA_02169_No_4,02169,Water,DNA,SuperTransect,04,STDrumRoadMauka,STDrumRoadMauka4,20190618,300m,12:43,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.61985901,-158.012184,Transfer to extraction tube,"straight, pool"
WMEA_02170_No_4,02170,Sediment,MS,SuperTransect,04,STDrumRoadMauka,STDrumRoadMauka4,20190618,300m,12:43,Sediment,Riverine,Nonhost,Environmental,Transect,,21.61985901,-158.012184,Ship to Dorrestein lab,"straight, pool"
WMEA_02171_No_4,02171,Sediment,DNA,SuperTransect,04,STDrumRoadMauka,STDrumRoadMauka4,20190618,300m,12:43,Sediment,Riverine,Nonhost,Environmental,Transect,,21.61985901,-158.012184,Transfer to extraction tube,"straight, pool"
WMEA_02172_No_5,02172,SoilShallow,MS,SuperTransect,05,STDrumRoadMauka,STDrumRoadMauka5,20190618,400m,13:17,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.62013796,-158.011175,Ship to Dorrestein lab,plants  collected 10m away
WMEA_02173_No_5,02173,SoilShallow,DNA,SuperTransect,05,STDrumRoadMauka,STDrumRoadMauka5,20190618,400m,13:17,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.62013796,-158.011175,Transfer to extraction tube,plants  collected 10m away
WMEA_02174_No_5,02174,SoilDeep,MS,SuperTransect,05,STDrumRoadMauka,STDrumRoadMauka5,20190618,400m,13:17,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.62013796,-158.011175,Ship to Dorrestein lab,plants  collected 10m away
WMEA_02175_No_5,02175,SoilDeep,DNA,SuperTransect,05,STDrumRoadMauka,STDrumRoadMauka5,20190618,400m,13:17,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.62013796,-158.011175,Transfer to extraction tube,plants  collected 10m away
WMEA_02176_No_5,02176,Water,MS,SuperTransect,05,STDrumRoadMauka,STDrumRoadMauka5,20190618,400m,13:17,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.62013796,-158.011175,Ship to Dorrestein lab,plants  collected 10m away
WMEA_02177_No_5,02177,Water,DNA,SuperTransect,05,STDrumRoadMauka,STDrumRoadMauka5,20190618,400m,13:17,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.62013796,-158.011175,Transfer to extraction tube,plants  collected 10m away
WMEA_02178_No_5,02178,Sediment,MS,SuperTransect,05,STDrumRoadMauka,STDrumRoadMauka5,20190618,400m,13:17,Sediment,Riverine,Nonhost,Environmental,Transect,,21.62013796,-158.011175,Ship to Dorrestein lab,plants  collected 10m away
WMEA_02179_No_5,02179,Sediment,DNA,SuperTransect,05,STDrumRoadMauka,STDrumRoadMauka5,20190618,400m,13:17,Sediment,Riverine,Nonhost,Environmental,Transect,,21.62013796,-158.011175,Transfer to extraction tube,plants  collected 10m away
WMEA_02180_No_6,02180,SoilShallow,MS,SuperTransect,06,STDrumRoadMauka,STDrumRoadMauka6,20190618,500m,13:51,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.61923003,-158.011013,Ship to Dorrestein lab,
WMEA_02181_No_6,02181,SoilShallow,DNA,SuperTransect,06,STDrumRoadMauka,STDrumRoadMauka6,20190618,500m,13:51,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.61923003,-158.011013,Transfer to extraction tube,
WMEA_02182_No_6,02182,SoilDeep,MS,SuperTransect,06,STDrumRoadMauka,STDrumRoadMauka6,20190618,500m,13:51,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.61923003,-158.011013,Ship to Dorrestein lab,
WMEA_02183_No_6,02183,SoilDeep,DNA,SuperTransect,06,STDrumRoadMauka,STDrumRoadMauka6,20190618,500m,13:51,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.61923003,-158.011013,Transfer to extraction tube,
WMEA_02184_No_6,02184,Water,MS,SuperTransect,06,STDrumRoadMauka,STDrumRoadMauka6,20190618,500m,13:51,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.61923003,-158.011013,Ship to Dorrestein lab,
WMEA_02185_No_6,02185,Water,DNA,SuperTransect,06,STDrumRoadMauka,STDrumRoadMauka6,20190618,500m,13:51,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.61923003,-158.011013,Transfer to extraction tube,
WMEA_02186_No_6,02186,Sediment,MS,SuperTransect,06,STDrumRoadMauka,STDrumRoadMauka6,20190618,500m,13:51,Sediment,Riverine,Nonhost,Environmental,Transect,,21.61923003,-158.011013,Ship to Dorrestein lab,
WMEA_02187_No_6,02187,Sediment,DNA,SuperTransect,06,STDrumRoadMauka,STDrumRoadMauka6,20190618,500m,13:51,Sediment,Riverine,Nonhost,Environmental,Transect,,21.61923003,-158.011013,Transfer to extraction tube,
WMEA_02188_No_7,02188,SoilShallow,MS,SuperTransect,07,STDrumRoadMauka,STDrumRoadMauka7,20190618,600m,14:13,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.61912903,-158.010097,Ship to Dorrestein lab,
WMEA_02189_No_7,02189,SoilShallow,DNA,SuperTransect,07,STDrumRoadMauka,STDrumRoadMauka7,20190618,600m,14:13,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.61912903,-158.010097,Transfer to extraction tube,
WMEA_02190_No_7,02190,SoilDeep,MS,SuperTransect,07,STDrumRoadMauka,STDrumRoadMauka7,20190618,600m,14:13,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.61912903,-158.010097,Ship to Dorrestein lab,
WMEA_02191_No_7,02191,SoilDeep,DNA,SuperTransect,07,STDrumRoadMauka,STDrumRoadMauka7,20190618,600m,14:13,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.61912903,-158.010097,Transfer to extraction tube,
WMEA_02192_No_7,02192,Water,MS,SuperTransect,07,STDrumRoadMauka,STDrumRoadMauka7,20190618,600m,14:13,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.61912903,-158.010097,Ship to Dorrestein lab,
WMEA_02193_No_7,02193,Water,DNA,SuperTransect,07,STDrumRoadMauka,STDrumRoadMauka7,20190618,600m,14:13,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.61912903,-158.010097,Transfer to extraction tube,
WMEA_02194_No_7,02194,Sediment,MS,SuperTransect,07,STDrumRoadMauka,STDrumRoadMauka7,20190618,600m,14:13,Sediment,Riverine,Nonhost,Environmental,Transect,,21.61912903,-158.010097,Ship to Dorrestein lab,
WMEA_02195_No_7,02195,Sediment,DNA,SuperTransect,07,STDrumRoadMauka,STDrumRoadMauka7,20190618,600m,14:13,Sediment,Riverine,Nonhost,Environmental,Transect,,21.61912903,-158.010097,Transfer to extraction tube,
WMEA_02196_No_8,02196,SoilShallow,MS,SuperTransect,08,STDrumRoadMauka,STDrumRoadMauka8,20190618,700m,14:26,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.61834398,-158.009737,Ship to Dorrestein lab,
WMEA_02197_No_8,02197,SoilShallow,DNA,SuperTransect,08,STDrumRoadMauka,STDrumRoadMauka8,20190618,700m,14:26,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.61834398,-158.009737,Transfer to extraction tube,
WMEA_02198_No_8,02198,SoilDeep,MS,SuperTransect,08,STDrumRoadMauka,STDrumRoadMauka8,20190618,700m,14:26,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.61834398,-158.009737,Ship to Dorrestein lab,
WMEA_02199_No_8,02199,SoilDeep,DNA,SuperTransect,08,STDrumRoadMauka,STDrumRoadMauka8,20190618,700m,14:26,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.61834398,-158.009737,Transfer to extraction tube,
WMEA_02200_No_8,02200,Water,MS,SuperTransect,08,STDrumRoadMauka,STDrumRoadMauka8,20190618,700m,14:26,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.61834398,-158.009737,Ship to Dorrestein lab,
WMEA_02201_No_8,02201,Water,DNA,SuperTransect,08,STDrumRoadMauka,STDrumRoadMauka8,20190618,700m,14:26,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.61834398,-158.009737,Transfer to extraction tube,
WMEA_02202_No_8,02202,Sediment,MS,SuperTransect,08,STDrumRoadMauka,STDrumRoadMauka8,20190618,700m,14:26,Sediment,Riverine,Nonhost,Environmental,Transect,,21.61834398,-158.009737,Ship to Dorrestein lab,
WMEA_02203_No_8,02203,Sediment,DNA,SuperTransect,08,STDrumRoadMauka,STDrumRoadMauka8,20190618,700m,14:26,Sediment,Riverine,Nonhost,Environmental,Transect,,21.61834398,-158.009737,Transfer to extraction tube,
WMEA_02204_No_9,02204,SoilShallow,MS,SuperTransect,09,STDrumRoadMauka,STDrumRoadMauka9,20190618,800m,14:50,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.61748702,-158.009308,Ship to Dorrestein lab,
WMEA_02205_No_9,02205,SoilShallow,DNA,SuperTransect,09,STDrumRoadMauka,STDrumRoadMauka9,20190618,800m,14:50,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.61748702,-158.009308,Transfer to extraction tube,
WMEA_02206_No_9,02206,SoilDeep,MS,SuperTransect,09,STDrumRoadMauka,STDrumRoadMauka9,20190618,800m,14:50,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.61748702,-158.009308,Ship to Dorrestein lab,
WMEA_02207_No_9,02207,SoilDeep,DNA,SuperTransect,09,STDrumRoadMauka,STDrumRoadMauka9,20190618,800m,14:50,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.61748702,-158.009308,Transfer to extraction tube,
WMEA_02208_No_9,02208,Water,MS,SuperTransect,09,STDrumRoadMauka,STDrumRoadMauka9,20190618,800m,14:50,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.61748702,-158.009308,Ship to Dorrestein lab,
WMEA_02209_No_9,02209,Water,DNA,SuperTransect,09,STDrumRoadMauka,STDrumRoadMauka9,20190618,800m,14:50,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.61748702,-158.009308,Transfer to extraction tube,
WMEA_02210_No_9,02210,Sediment,MS,SuperTransect,09,STDrumRoadMauka,STDrumRoadMauka9,20190618,800m,14:50,Sediment,Riverine,Nonhost,Environmental,Transect,,21.61748702,-158.009308,Ship to Dorrestein lab,
WMEA_02211_No_9,02211,Sediment,DNA,SuperTransect,09,STDrumRoadMauka,STDrumRoadMauka9,20190618,800m,14:50,Sediment,Riverine,Nonhost,Environmental,Transect,,21.61748702,-158.009308,Transfer to extraction tube,
WMEA_02464_Pl_1,02464,PlantShoot,MS,SuperTransect,01,STDrumRoadMauka,STDrumRoadMauka1,20190618,0m,10:48,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.62018197,-158.014384,Ship to Dorrestein lab,
WMEA_02465_Pl_1,02465,PlantShoot,MS,SuperTransect,01,STDrumRoadMauka,STDrumRoadMauka1,20190618,0m,10:48,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.62018197,-158.014384,Ship to Dorrestein lab,
WMEA_02466_Pl_1,02466,PlantShoot,MS,SuperTransect,01,STDrumRoadMauka,STDrumRoadMauka1,20190618,0m,10:48,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.62018197,-158.014384,Ship to Dorrestein lab,
WMEA_02467_Pl_1,02467,PlantShoot,DNA,SuperTransect,01,STDrumRoadMauka,STDrumRoadMauka1,20190618,0m,10:48,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.62018197,-158.014384,Freeze Dry,
